"par","distancia"
"Item_8_Item_27",0.00298262941846614
"Item_8_Item_28",0.000805390902316635
"Item_8_Item_29",0.00972242268830984
"Item_8_Item_30",0.00547961844700695
"Item_9_Item_10",0.00134902172769496
"Item_9_Item_11",0.00779891445108472
"Item_9_Item_12",0.00185569157121192
"Item_9_Item_13",0.0153701182980386
"Item_9_Item_14",0.00778549863042207
"Item_9_Item_15",0.0127957871790959
"Item_9_Item_16",0.000757440683014201
"Item_9_Item_17",0.00814032177456672
"Item_9_Item_18",0.00623445797460098
"Item_9_Item_19",0.00426025831580913
"Item_9_Item_20",0.00541988917864848
"Item_9_Item_21",0.00393803310319742
"Item_9_Item_22",0.00101704169578569
"Item_9_Item_23",0.00259116746988863
"Item_9_Item_24",0.00113464911659173
"Item_9_Item_25",0.0113947132731706
"Item_9_Item_26",0.00365732041325697
"Item_9_Item_27",0.0037860064680952
"Item_9_Item_28",0.00379415833516881
"Item_9_Item_29",0.00643658266591728
"Item_9_Item_30",0.00710625459604046
"Item_10_Item_11",0.00175984551267697
"Item_10_Item_12",0.0105660294609004
"Item_10_Item_13",0.000624708196088402
"Item_10_Item_14",0.000861442371488927
"Item_10_Item_15",0.00707453650003017
"Item_10_Item_16",0.00120850974142397
"Item_10_Item_17",0.00087464197767779
"Item_10_Item_18",0.00268831082416286
"Item_10_Item_19",0.00503070067021499
"Item_10_Item_20",0.00532617820750663
"Item_10_Item_21",0.00759580099599004
"Item_10_Item_22",0.00612676824072338
"Item_10_Item_23",0.000674987878929744
"Item_10_Item_24",0.000969407471393442
"Item_10_Item_25",0.0176884520447297
"Item_10_Item_26",0.00151440343377886
"Item_10_Item_27",0.0121723648231071
"Item_10_Item_28",0.0103441405378153
"Item_10_Item_29",0.00203594395000717
"Item_10_Item_30",0.00929421569844227
"Item_11_Item_12",0.00197724848581599
"Item_11_Item_13",0.0163230404801235
"Item_11_Item_14",0.00559542899606244
"Item_11_Item_15",0.00872945672190629
"Item_11_Item_16",0.00911686134276731
"Item_11_Item_17",0.00536553249352142
"Item_11_Item_18",0.0127034623569659
"Item_11_Item_19",0.00935453086719565
"Item_11_Item_20",0.0145881206252511
"Item_11_Item_21",0.00458455306268092
"Item_11_Item_22",0.00104512223284068
"Item_11_Item_23",0.00509664668279765
"Item_11_Item_24",0.0113713902715247
"Item_11_Item_25",0.00201857107154784
"Item_11_Item_26",0.00677022418895347
"Item_11_Item_27",0.00234802157448679
"Item_11_Item_28",0.00531107710927773
"Item_11_Item_29",0.005147149075369
"Item_11_Item_30",0.00237913582457638
"Item_12_Item_13",0.00861867608122532
"Item_12_Item_14",0.0144657112082977
"Item_12_Item_15",0.00519251459106316
"Item_12_Item_16",0.00502762627876614
"Item_12_Item_17",0.00981699540410749
"Item_12_Item_18",0.0070311330621904
"Item_12_Item_19",0.00776265448315649
"Item_12_Item_20",0.00175684232432914
"Item_12_Item_21",0.0198313809412333
"Item_12_Item_22",0.00381423662100834
"Item_12_Item_23",0.000686582021327594
"Item_12_Item_24",0.00432788158607319
"Item_12_Item_25",0.0108834008652439
"Item_12_Item_26",0.00439816454048723
"Item_12_Item_27",0.0145958426356058
"Item_12_Item_28",0.00219754399633394
"Item_12_Item_29",0.00481992568284214
"Item_12_Item_30",0.00978319813489823
"Item_13_Item_14",0.00521992496908056
"Item_13_Item_15",0.000256677131612947
"Item_13_Item_16",0.0062391576882911
"Item_13_Item_17",0.00218349270768216
"Item_13_Item_18",0.00305943982615897
"Item_13_Item_19",0.000979592988672757
"Item_13_Item_20",0.0145512288641001
"Item_13_Item_21",0.000577894720582353
"Item_13_Item_22",0.00294264626376091
"Item_13_Item_23",0.016938949534437
"Item_13_Item_24",0.0128999232592777
"Item_13_Item_25",0.00879192701435231
"Item_13_Item_26",0.00521936751639244
"Item_13_Item_27",0.00151734141569883
"Item_13_Item_28",0.00654870657794536
"Item_13_Item_29",0.000593997777904246
"Item_13_Item_30",0.00823081912040925
"Item_14_Item_15",0.00558130618240466
"Item_14_Item_16",0.0149558378414739
"Item_14_Item_17",0.00742800895860059
"Item_14_Item_18",0.00769720085685043
"Item_14_Item_19",0.00181630782016835
"Item_14_Item_20",0.0102909238358856
"Item_14_Item_21",0.00454884762120247
"Item_14_Item_22",0.00190796785809086
"Item_14_Item_23",0.0142728082127919
"Item_14_Item_24",0.0100336347144422
"Item_14_Item_25",0.00311131897710377
"Item_14_Item_26",0.00277452786172662
"Item_14_Item_27",0.00210340461271929
"Item_14_Item_28",0.00112467618314519
"Item_14_Item_29",0.0160694592342847
"Item_14_Item_30",0.00397296774245928
"Item_15_Item_16",0.00626516359147997
"Item_15_Item_17",0.00327174425205379
"Item_15_Item_18",0.00656050248712325
"Item_15_Item_19",0.000401514973425892
"Item_15_Item_20",0.00937957918689627
"Item_15_Item_21",0.00028011817049374
"Item_15_Item_22",0.00361734509554274
"Item_15_Item_23",0.00613244906588708
"Item_15_Item_24",0.00886480336630505
"Item_15_Item_25",4.28504497553595e-05
"Item_15_Item_26",0.00200538833868694
"Item_15_Item_27",0.000456435394955713
"Item_15_Item_28",0.00998871847411426
"Item_15_Item_29",0.0094127159733244
"Item_15_Item_30",0.000383093012593729
"Item_16_Item_17",0.00609154638971222
"Item_16_Item_18",0.00890636660831411
"Item_16_Item_19",0.00552576993705938
"Item_16_Item_20",0.00269979044634242
"Item_16_Item_21",0.00368780457004978
"Item_16_Item_22",0.00292872397984987
"Item_16_Item_23",0.00154666869770563
"Item_16_Item_24",0.00126506184499666
"Item_16_Item_25",0.00640164480838315
"Item_16_Item_26",0.00781504964673337
"Item_16_Item_27",0.00407608660824562
"Item_16_Item_28",0.00701369747105947
"Item_16_Item_29",0.00204191061291247
"Item_16_Item_30",0.00123342556983384
"Item_17_Item_18",0.00937574426072017
"Item_17_Item_19",0.00265786297600699
"Item_17_Item_20",0.0108361536306406
"Item_17_Item_21",0.00221694516889718
"Item_17_Item_22",0.00421558557395965
"Item_17_Item_23",0.0021400890226859
"Item_17_Item_24",0.00337026870358916
"Item_17_Item_25",0.00443218391275922
"Item_17_Item_26",0.00661367784961565
"Item_17_Item_27",0.00157827961316592
"Item_17_Item_28",0.00388157038668518
"Item_17_Item_29",0.0116593609127723
"Item_17_Item_30",0.00108859151449157
"Item_18_Item_19",0.00826744289145401
"Item_18_Item_20",0.00529628653069095
"Item_18_Item_21",0.0037409275236553
"Item_18_Item_22",0.00819720886671957
"Item_18_Item_23",0.00547819078680644
"Item_18_Item_24",0.0127675682048633
"Item_18_Item_25",0.00169853853118895
"Item_18_Item_26",0.00101547968576788
"Item_18_Item_27",0.00657832053595999
"Item_18_Item_28",0.00189472246632574
"Item_18_Item_29",0.0108340833285749
"Item_18_Item_30",0.014971044063509
"Item_19_Item_20",0.00707115121313883
"Item_19_Item_21",0.0158179170108852
"Item_19_Item_22",0.00435441989918523
"Item_19_Item_23",0.00258463673756446
"Item_19_Item_24",0.00976480726212739
"Item_19_Item_25",0.00101675443686757
"Item_19_Item_26",0.00680693633056082
"Item_19_Item_27",0.0111546936567896
"Item_19_Item_28",0.00553849094416296
"Item_19_Item_29",0.000237824779153824
"Item_19_Item_30",0.0037445073326907
"Item_20_Item_21",0.0156580958358914
"Item_20_Item_22",0.00108152805454416
"Item_20_Item_23",0.0037695075266085
"Item_20_Item_24",0.0118482922946377
"Item_20_Item_25",0.00865702583439723
"Item_20_Item_26",0.00565258797550004
"Item_20_Item_27",0.00345322685372603
"Item_20_Item_28",0.007174661359021
"Item_20_Item_29",0.00206580653993227
"Item_20_Item_30",0.00689763721565771
"Item_21_Item_22",0.0104707139835522
"Item_21_Item_23",0.0115683573512313
"Item_21_Item_24",0.00347264287092877
"Item_21_Item_25",0.00952181730542307
"Item_21_Item_26",0.00999630053363739
"Item_21_Item_27",0.00352253637334144
"Item_21_Item_28",0.0122730660160189
"Item_21_Item_29",0.00449837985692898
"Item_21_Item_30",0.0116853985194288
"Item_22_Item_23",0.00694090948702682
"Item_22_Item_24",0.0058555545653436
"Item_22_Item_25",0.00269424447229337
"Item_22_Item_26",0.00702245068896425
"Item_22_Item_27",0.000570531007900525
"Item_22_Item_28",0.00373234757454948
"Item_22_Item_29",0.00751425345666238
"Item_22_Item_30",0.000479206998214014
"Item_23_Item_24",0.0025108765593498
"Item_23_Item_25",0.0130465056113262
"Item_23_Item_26",0.00559050669578396
"Item_23_Item_27",0.00589095359014947
"Item_23_Item_28",0.00202225164862544
"Item_23_Item_29",0.00299558495372124
"Item_23_Item_30",0.0014134909088537
"Item_24_Item_25",0.00141910557126328
"Item_24_Item_26",0.00493444472465592
"Item_24_Item_27",0.00885766312277205
"Item_24_Item_28",0.00166705388706939
"Item_24_Item_29",0.00381851839066617
"Item_24_Item_30",0.0169087125514625
"Item_25_Item_26",0.00176527797100789
"Item_25_Item_27",0.00368874461541156
"Item_25_Item_28",0.000913198429478479
"Item_25_Item_29",0.0113420623078367
"Item_25_Item_30",0.00147656441950991
"Item_26_Item_27",0.00530981141381049
"Item_26_Item_28",0.0092823155381068
"Item_26_Item_29",0.000676104082689967
"Item_26_Item_30",0.000949804625310529
"Item_27_Item_28",0.00102450716425164
"Item_27_Item_29",0.00208269294366759
"Item_27_Item_30",0.00352865212130048
"Item_28_Item_29",0.00928715856341583
"Item_28_Item_30",0.00366323799274576
"Item_29_Item_30",0.00933774945344995
